question_id,client_profile,wording,asset_id,family,opened_at,resolution_date,hindcast,provisional,indicative,timestamp,probability,availability
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-26T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-27T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-30T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-12-04T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-12-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-12-16T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-03T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-06T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-07T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-08T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-18T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-23T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-29T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-02-17T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-02-26T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-03-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-04-10T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-04-20T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-04-29T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-19T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-21T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-25T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-26T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-27T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-30T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-04T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-10T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-13T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-16T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-17T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-21T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-25T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-30T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-04T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-25T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-26T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-28T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-30T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-03T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-04T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-08T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-09T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-13T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-14T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-17T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-18T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-23T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-25T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-29T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-09-06T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-09-14T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,operator,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-09-20T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-09-11T00:00:00+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-09-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-09-14T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-09-16T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-09-24T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-10-06T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-09T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-12T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-16T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-18T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-20T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-22T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-23T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-26T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-27T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-11-30T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-12-04T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-12-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-12-16T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-03T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-06T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-07T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-08T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-18T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-23T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-01-29T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-02-17T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-02-26T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-03-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-04-10T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-04-20T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-04-29T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-19T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-21T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-25T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-26T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-27T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-30T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-04T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-10T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-13T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-16T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-17T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-21T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-25T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-06-30T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-04T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-11T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-25T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-26T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-28T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-07-30T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-03T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-04T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-08T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-09T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-13T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-14T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-17T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-18T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-23T23:59:59+00:00,0.25,stored_hindcast
